CustomerID,Recency,Frequency,Monetary,Cluster,Segment
14516,192,2,436.47,3,Hibernating
14517,43,7,1986.52,1,Loyal Customers
14518,200,1,35.41,3,Hibernating
14519,16,29,29195.76,2,Champions
14520,114,2,605.14,0,At Risk
14521,144,1,290.0,3,Hibernating
14522,2,15,15254.89,2,Champions
14523,20,4,2003.62,1,Loyal Customers
14524,217,1,232.27,3,Hibernating
14525,11,23,13612.29,2,Champions
14526,213,1,201.49,3,Hibernating
14527,184,9,2325.05,1,Loyal Customers
14528,6,23,30986.88,2,Champions
14529,33,2,1721.23,1,Loyal Customers
14530,24,36,9777.31,2,Champions
14531,190,1,70.9,3,Hibernating
14532,103,3,459.87,0,At Risk
14533,5,27,16611.67,2,Champions
14534,162,6,658.02,0,At Risk
14535,77,1,541.68,0,At Risk
14536,138,3,435.83,0,At Risk
14537,42,33,40034.41,2,Champions
14538,7,39,15638.27,2,Champions
14539,52,8,2552.08,1,Loyal Customers
14540,52,1,502.29,0,At Risk
14541,98,3,239.05,0,At Risk
14542,4,8,3246.93,2,Champions
14543,52,2,482.34,0,At Risk
14544,137,2,236.55,3,Hibernating
14545,45,17,6273.42,2,Champions
14546,63,1,121.9,3,Hibernating
14547,46,10,2309.38,1,Loyal Customers
14548,20,4,3238.23,1,Loyal Customers
14549,67,1,176.46,0,At Risk
14550,50,8,1631.93,1,Loyal Customers
14551,14,1,208.32,0,At Risk
14552,27,35,25386.81,2,Champions
14553,14,6,2719.82,1,Loyal Customers
14554,53,2,264.78,0,At Risk
14555,28,9,3559.79,1,Loyal Customers
14556,89,2,673.28,0,At Risk
14557,140,1,119.55,3,Hibernating
14558,349,1,240.45,3,Hibernating
14559,78,7,4290.53,1,Loyal Customers
14560,39,8,2704.82,1,Loyal Customers
14561,20,6,1334.27,1,Loyal Customers
14562,124,1,677.54,0,At Risk
14563,58,14,3569.1,1,Loyal Customers
14564,25,4,1014.9,1,Loyal Customers
14565,300,1,229.37,3,Hibernating
14566,8,11,8423.79,2,Champions
14567,103,2,660.26,0,At Risk
14568,51,10,3742.43,1,Loyal Customers
14569,36,5,820.67,1,Loyal Customers
14570,93,1,74.52,3,Hibernating
14571,94,2,853.55,0,At Risk
14572,97,1,233.4,3,Hibernating
14573,58,2,352.72,0,At Risk
14574,33,29,15093.5,2,Champions
14575,292,1,132.19,3,Hibernating
14576,165,4,186.03,3,Hibernating
14577,163,1,93.18,3,Hibernating
14578,232,1,44.52,3,Hibernating
14579,77,4,1024.68,0,At Risk
14580,20,4,1798.79,1,Loyal Customers
14581,2,8,1955.33,2,Champions
14582,17,29,11362.44,2,Champions
14583,53,2,1162.92,0,At Risk
14584,53,8,2350.93,1,Loyal Customers
14585,27,23,10036.43,2,Champions
14586,134,1,76.79,3,Hibernating
14587,19,49,30242.17,2,Champions
14588,103,2,316.12,0,At Risk
14589,62,3,710.42,0,At Risk
14590,151,1,89.84,3,Hibernating
14591,21,7,2110.36,1,Loyal Customers
14592,125,4,746.44,0,At Risk
14593,373,8,760.61,0,At Risk
14594,308,2,228.75,3,Hibernating
14595,49,11,2308.22,1,Loyal Customers
14596,14,12,2701.79,2,Champions
14597,104,2,415.42,0,At Risk
14598,43,2,363.0,0,At Risk
14599,159,1,43.58,3,Hibernating
14600,125,1,50.65,3,Hibernating
14601,132,1,55.81,3,Hibernating
14602,194,1,669.68,3,Hibernating
14603,147,4,1758.84,0,At Risk
14604,164,2,287.62,3,Hibernating
14605,291,3,215.8,3,Hibernating
14606,54,5,1486.25,1,Loyal Customers
14607,240,1,101.85,3,Hibernating
14608,121,1,139.69,3,Hibernating
14609,109,2,288.36,0,At Risk
14610,36,5,618.85,1,Loyal Customers
14611,74,4,1184.83,0,At Risk
14612,76,1,411.62,0,At Risk
14613,14,12,4520.07,2,Champions
14614,192,2,1072.51,0,At Risk
14615,78,2,584.76,0,At Risk
14616,41,6,1363.2,1,Loyal Customers
14617,37,3,651.18,0,At Risk
14618,373,1,201.93,3,Hibernating
14619,16,9,1761.85,1,Loyal Customers
14620,372,1,180.65,3,Hibernating
14621,215,1,175.14,3,Hibernating
14622,77,1,174.85,3,Hibernating
14623,45,4,503.19,0,At Risk
14624,12,20,7496.65,2,Champions
14625,304,1,102.31,3,Hibernating
14626,30,14,12162.98,2,Champions
14627,18,7,1213.67,1,Loyal Customers
14628,373,1,56.66,3,Hibernating
14629,67,4,566.6,0,At Risk
14630,38,6,2183.77,1,Loyal Customers
14631,366,2,622.69,3,Hibernating
14632,6,18,15068.82,2,Champions
14633,158,1,242.84,3,Hibernating
14634,43,17,3755.82,1,Loyal Customers
14635,38,1,50.72,3,Hibernating
14636,216,1,132.61,3,Hibernating
14637,210,1,678.17,3,Hibernating
14638,138,1,246.53,3,Hibernating
14639,13,25,4572.35,2,Champions
14640,145,1,196.61,3,Hibernating
14641,15,28,13249.32,2,Champions
14642,324,5,909.0,0,At Risk
14643,192,1,59.78,3,Hibernating
14644,15,11,1993.82,1,Loyal Customers
14645,120,1,227.33,3,Hibernating
14646,101,1,652.82,0,At Risk
14647,20,14,13040.76,2,Champions
14648,104,4,1756.05,0,At Risk
14649,153,1,90.82,3,Hibernating
14650,75,5,1186.54,1,Loyal Customers
14651,14,28,16112.88,2,Champions
14652,123,1,176.48,3,Hibernating
14653,62,5,737.07,0,At Risk
14654,46,3,315.33,0,At Risk
14655,196,1,134.82,3,Hibernating
14656,265,1,69.86,3,Hibernating
14657,28,7,1176.25,1,Loyal Customers
14658,25,23,11366.08,2,Champions
14659,366,1,173.6,3,Hibernating
14660,158,1,221.1,3,Hibernating
14661,295,2,164.97,3,Hibernating
14662,153,1,213.6,3,Hibernating
14663,18,30,13861.05,2,Champions
14664,68,1,55.61,3,Hibernating
14665,373,1,113.64,3,Hibernating
14666,256,1,505.4,3,Hibernating
14667,55,10,4009.34,1,Loyal Customers
14668,25,1,469.42,0,At Risk
14669,55,4,694.18,0,At Risk
14670,85,1,344.37,0,At Risk
14671,195,1,203.76,3,Hibernating
14672,14,4,860.44,1,Loyal Customers
14673,47,4,879.97,1,Loyal Customers
14674,25,3,645.92,1,Loyal Customers
14675,93,1,311.38,0,At Risk
14676,187,1,360.65,3,Hibernating
14677,69,1,163.63,3,Hibernating
14678,42,7,1133.21,1,Loyal Customers
14679,163,1,59.62,3,Hibernating
14680,14,29,13811.72,2,Champions
14681,90,2,456.73,0,At Risk
14682,230,5,2137.08,0,At Risk
14683,136,2,221.85,3,Hibernating
14684,181,1,38.67,3,Hibernating
14685,109,1,189.6,3,Hibernating
14686,15,16,6725.95,2,Champions
14687,54,3,574.65,0,At Risk
14688,87,1,199.04,3,Hibernating
14689,100,7,1581.42,1,Loyal Customers
14690,107,1,98.37,3,Hibernating
14691,51,9,1799.18,1,Loyal Customers
14692,4,36,15060.87,2,Champions
14693,211,1,67.55,3,Hibernating
14694,224,1,198.95,3,Hibernating
14695,259,4,254.52,3,Hibernating
14696,91,4,666.75,0,At Risk
14697,37,3,677.73,0,At Risk
14698,62,7,1558.88,1,Loyal Customers
14699,13,19,12267.92,2,Champions
14700,219,3,886.52,0,At Risk
14701,48,6,1334.17,1,Loyal Customers
14702,54,4,1062.29,1,Loyal Customers
14703,200,1,214.43,3,Hibernating
14704,49,2,666.88,0,At Risk
14705,209,8,1824.48,1,Loyal Customers
14706,37,2,1846.62,1,Loyal Customers
14707,89,12,4101.43,1,Loyal Customers
14708,15,14,9350.79,2,Champions
14709,153,2,557.63,0,At Risk
14710,152,1,399.21,3,Hibernating
14711,373,1,173.03,3,Hibernating
14712,262,1,152.2,3,Hibernating
14713,28,24,14231.29,2,Champions
14714,191,4,974.9,0,At Risk
14715,11,7,5034.31,1,Loyal Customers
14716,36,10,1970.75,1,Loyal Customers
14717,221,1,351.13,3,Hibernating
14718,24,9,4474.37,1,Loyal Customers
14719,354,1,258.55,3,Hibernating
14720,185,3,1859.83,0,At Risk
14721,57,6,4356.19,1,Loyal Customers
14722,13,20,10661.26,2,Champions
14723,118,4,441.31,0,At Risk
14724,29,1,659.91,0,At Risk
14725,27,8,2344.78,1,Loyal Customers
14726,38,1,137.53,0,At Risk
14727,11,6,1929.88,1,Loyal Customers
14728,102,1,119.81,3,Hibernating
14729,26,7,4637.38,1,Loyal Customers
14730,135,9,1752.92,1,Loyal Customers
14731,314,1,339.39,3,Hibernating
14732,373,1,236.96,3,Hibernating
14733,373,1,110.15,3,Hibernating
14734,249,1,88.13,3,Hibernating
14735,50,10,4199.94,1,Loyal Customers
14736,45,8,1230.05,1,Loyal Customers
14737,226,2,438.66,3,Hibernating
14738,23,22,16994.86,2,Champions
14739,354,1,265.13,3,Hibernating
14740,6,30,20312.48,2,Champions
14741,91,1,102.17,3,Hibernating
14742,134,1,196.91,3,Hibernating
14743,212,1,513.23,3,Hibernating
14744,36,6,2280.03,1,Loyal Customers
14745,267,2,340.19,3,Hibernating
14746,310,1,214.83,3,Hibernating
14747,252,1,49.89,3,Hibernating
14748,366,1,140.3,3,Hibernating
14749,29,15,3411.34,1,Loyal Customers
14750,27,21,22210.83,2,Champions
14751,46,6,2300.08,1,Loyal Customers
14752,72,1,129.24,3,Hibernating
14753,63,1,186.46,0,At Risk
14754,55,2,964.89,0,At Risk
14755,141,1,157.88,3,Hibernating
14756,7,37,14849.59,2,Champions
14757,102,4,1275.08,0,At Risk
14758,201,3,1561.06,0,At Risk
14759,51,4,534.81,0,At Risk
14760,8,43,16777.14,2,Champions
14761,152,1,232.65,3,Hibernating
14762,287,1,56.11,3,Hibernating
14763,39,4,730.04,1,Loyal Customers
14764,137,1,333.24,3,Hibernating
14765,64,3,978.53,0,At Risk
14766,90,15,2630.37,1,Loyal Customers
14767,196,1,90.69,3,Hibernating
14768,36,5,1172.6,1,Loyal Customers
14769,147,1,81.61,3,Hibernating
14770,99,4,1494.69,0,At Risk
14771,1,24,13621.24,2,Champions
14772,369,1,191.34,3,Hibernating
14773,68,1,387.63,0,At Risk
14774,47,1,96.36,3,Hibernating
14775,62,2,332.6,0,At Risk
14776,35,35,18898.22,2,Champions
14777,167,1,95.73,3,Hibernating
14778,11,19,8217.19,2,Champions
14779,326,1,230.76,3,Hibernating
14780,159,1,354.21,3,Hibernating
14781,158,2,445.57,0,At Risk
14782,153,4,220.99,0,At Risk
14783,93,6,859.14,1,Loyal Customers
14784,80,6,1204.36,1,Loyal Customers
14785,7,21,23239.35,2,Champions
14786,105,4,453.02,0,At Risk
14787,40,4,885.36,1,Loyal Customers
14788,14,3,599.83,1,Loyal Customers
14789,57,5,3206.05,1,Loyal Customers
14790,373,1,65.52,3,Hibernating
14791,144,1,323.31,3,Hibernating
14792,15,5,695.77,1,Loyal Customers
14793,8,9,3907.62,2,Champions
14794,64,1,320.14,0,At Risk
14795,29,4,1052.59,1,Loyal Customers
14796,373,1,591.88,3,Hibernating
14797,64,1,140.3,3,Hibernating
14798,373,1,90.74,3,Hibernating
14799,1,9,4071.62,2,Champions
14800,221,1,48.94,3,Hibernating
14801,134,4,1502.07,0,At Risk
14802,18,4,1015.89,1,Loyal Customers
14803,290,1,56.53,3,Hibernating
14804,73,8,7631.46,1,Loyal Customers
14805,373,1,104.66,3,Hibernating
14806,65,6,707.86,1,Loyal Customers
14807,26,15,9012.38,2,Champions
14808,50,1,356.52,0,At Risk
14809,33,46,23044.32,2,Champions
14810,57,3,751.93,0,At Risk
14811,277,1,92.31,3,Hibernating
14812,53,8,1477.79,1,Loyal Customers
14813,373,1,64.46,3,Hibernating
14814,9,12,11617.26,2,Champions
14815,123,7,762.5,0,At Risk
14816,307,1,23.37,3,Hibernating
14817,78,1,115.4,3,Hibernating
14818,266,1,363.02,3,Hibernating
14819,214,1,49.67,3,Hibernating
14820,44,1,184.19,0,At Risk
14821,360,4,799.25,0,At Risk
14822,4,16,10540.5,2,Champions
14823,91,3,785.12,0,At Risk
14824,71,7,2103.4,1,Loyal Customers
14825,149,1,83.26,3,Hibernating
14826,144,2,1185.37,0,At Risk
14827,261,4,904.54,0,At Risk
14828,146,1,34.02,3,Hibernating
14829,27,26,15578.42,2,Champions
14830,176,1,397.72,3,Hibernating
14831,10,20,11837.94,2,Champions
14832,19,11,6560.08,2,Champions
14833,124,2,540.87,0,At Risk
14834,39,4,1850.77,1,Loyal Customers
14835,99,2,640.02,0,At Risk
14836,241,2,214.71,3,Hibernating
14837,124,1,108.39,3,Hibernating
14838,42,7,477.82,1,Loyal Customers
14839,70,10,9208.34,1,Loyal Customers
14840,7,42,33375.53,2,Champions
14841,64,1,301.41,0,At Risk
14842,14,13,8095.33,2,Champions
14843,33,11,1587.76,1,Loyal Customers
14844,170,1,79.96,3,Hibernating
14845,142,1,79.24,3,Hibernating
14846,182,1,426.59,3,Hibernating
14847,5,21,6119.79,2,Champions
14848,189,9,4891.86,1,Loyal Customers
14849,24,7,2444.52,1,Loyal Customers
14850,29,6,1042.54,1,Loyal Customers
14851,77,5,1790.48,1,Loyal Customers
14852,184,1,186.91,3,Hibernating
14853,67,1,343.52,0,At Risk
14854,78,2,486.85,0,At Risk
14855,178,3,1132.18,0,At Risk
14856,162,1,344.45,3,Hibernating
14857,2,20,14145.51,2,Champions
14858,155,2,199.27,3,Hibernating
14859,13,3,2033.2,1,Loyal Customers
14860,7,38,24608.96,2,Champions
14861,272,1,213.94,3,Hibernating
14862,14,22,11797.57,2,Champions
14863,194,1,147.41,3,Hibernating
14864,11,21,8570.5,2,Champions
14865,140,2,492.43,0,At Risk
14866,101,6,1138.11,1,Loyal Customers
14867,61,2,145.51,0,At Risk
14868,162,2,269.22,3,Hibernating
14869,21,4,1347.21,1,Loyal Customers
14870,23,9,2432.31,1,Loyal Customers
14871,5,5,662.38,1,Loyal Customers
14872,87,6,1739.16,1,Loyal Customers
14873,166,2,669.57,0,At Risk
14874,16,16,8640.99,2,Champions
14875,264,1,27.91,3,Hibernating
14876,46,6,1972.02,1,Loyal Customers
14877,6,24,10946.31,2,Champions
14878,64,2,274.11,0,At Risk
14879,108,1,351.55,0,At Risk
14880,131,1,80.42,3,Hibernating
14881,42,31,29783.91,2,Champions
14882,48,11,4668.71,1,Loyal Customers
14883,68,1,326.49,0,At Risk
14884,51,6,1232.52,1,Loyal Customers
14885,295,1,81.26,3,Hibernating
14886,22,5,2725.19,1,Loyal Customers
14887,20,4,536.35,1,Loyal Customers
14888,20,24,7558.84,2,Champions
14889,61,3,750.87,0,At Risk
14890,42,6,2056.68,1,Loyal Customers
14891,373,2,191.54,3,Hibernating
14892,147,1,253.62,3,Hibernating
14893,23,3,317.59,0,At Risk
14894,190,1,162.9,3,Hibernating
14895,69,9,1869.01,1,Loyal Customers
14896,11,13,3127.55,2,Champions
14897,201,1,266.34,3,Hibernating
14898,187,1,69.74,3,Hibernating
14899,255,1,176.18,3,Hibernating
14900,19,6,2036.55,1,Loyal Customers
14901,2,32,14673.38,2,Champions
14902,189,1,188.92,3,Hibernating
14903,327,3,437.05,3,Hibernating
14904,60,4,1199.51,1,Loyal Customers
14905,185,1,50.46,3,Hibernating
14906,78,2,439.99,0,At Risk
14907,373,2,251.11,3,Hibernating
14908,120,6,1805.53,1,Loyal Customers
14909,42,5,2068.18,1,Loyal Customers
14910,3,13,6669.26,2,Champions
14911,58,4,571.24,0,At Risk
14912,70,5,889.66,1,Loyal Customers
14913,102,1,183.46,3,Hibernating
14914,247,1,206.22,3,Hibernating
14915,17,5,1714.61,1,Loyal Customers
14916,299,1,943.79,3,Hibernating
14917,139,2,328.77,0,At Risk
14918,80,1,300.06,0,At Risk
14919,136,3,334.03,0,At Risk
14920,7,17,6605.73,2,Champions
14921,148,1,101.0,3,Hibernating
14922,23,29,12230.63,2,Champions
14923,86,4,3368.19,1,Loyal Customers
14924,180,1,184.02,3,Hibernating
14925,11,15,9840.52,2,Champions
14926,15,7,1743.04,1,Loyal Customers
14927,6,52,29414.46,2,Champions
14928,183,2,591.72,0,At Risk
14929,90,1,176.15,3,Hibernating
14930,12,35,15726.05,2,Champions
14931,121,3,1036.74,0,At Risk
14932,27,8,2927.24,1,Loyal Customers
14933,106,1,114.58,3,Hibernating
14934,13,13,10390.41,2,Champions
14935,80,1,165.4,3,Hibernating
14936,94,1,329.46,0,At Risk
14937,225,2,384.88,3,Hibernating
14938,373,1,185.48,3,Hibernating
14939,61,5,743.94,1,Loyal Customers
14940,198,3,599.36,0,At Risk
14941,14,5,1998.73,1,Loyal Customers
14942,95,3,356.59,0,At Risk
14943,26,4,1227.79,1,Loyal Customers
14944,69,4,1369.73,1,Loyal Customers
14945,26,31,9169.78,2,Champions
14946,3,21,29123.72,2,Champions
14947,315,1,154.4,3,Hibernating
14948,197,1,358.1,3,Hibernating
14949,13,2,743.69,1,Loyal Customers
14950,123,3,254.0,0,At Risk
14951,238,3,283.55,3,Hibernating
14952,25,7,1427.59,1,Loyal Customers
14953,12,4,375.18,1,Loyal Customers
14954,373,1,268.57,3,Hibernating
14955,72,8,2033.52,1,Loyal Customers
14956,83,8,3217.42,1,Loyal Customers
14957,114,1,696.02,0,At Risk
14958,11,13,10061.43,2,Champions
14959,115,1,316.85,3,Hibernating
14960,155,1,146.32,3,Hibernating
14961,233,1,88.05,3,Hibernating
14962,53,6,1983.97,1,Loyal Customers
14963,260,1,350.24,3,Hibernating
14964,81,4,409.01,0,At Risk
14965,36,6,1297.44,1,Loyal Customers
14966,106,1,94.59,3,Hibernating
14967,129,1,250.61,3,Hibernating
14968,249,1,61.88,3,Hibernating
14969,292,1,190.65,3,Hibernating
14970,163,3,1445.17,0,At Risk
14971,85,1,69.73,3,Hibernating
14972,322,1,151.27,3,Hibernating
14973,195,1,269.63,3,Hibernating
14974,10,17,12213.76,2,Champions
14975,78,8,4325.35,1,Loyal Customers
14976,50,12,2938.62,1,Loyal Customers
14977,139,2,427.0,0,At Risk
14978,65,12,10980.42,1,Loyal Customers
14979,20,3,1337.43,1,Loyal Customers
14980,62,2,476.98,0,At Risk
14981,19,12,7203.03,2,Champions
14982,360,1,54.51,3,Hibernating
14983,37,5,838.74,1,Loyal Customers
14984,114,4,1080.88,0,At Risk
14985,21,3,1139.0,1,Loyal Customers
14986,108,3,221.79,0,At Risk
14987,58,1,167.37,0,At Risk
14988,65,2,2853.24,0,At Risk
14989,25,6,1604.49,1,Loyal Customers
14990,162,1,247.38,3,Hibernating
14991,250,1,183.99,3,Hibernating
14992,373,1,301.23,3,Hibernating
14993,25,3,1992.49,1,Loyal Customers
14994,370,1,85.36,3,Hibernating
14995,90,1,628.06,0,At Risk
14996,41,7,1700.43,1,Loyal Customers
14997,219,2,492.14,3,Hibernating
14998,279,5,1000.75,0,At Risk
14999,247,1,280.53,3,Hibernating
15000,135,2,280.57,3,Hibernating
15001,28,4,1823.58,1,Loyal Customers
15002,58,1,240.77,0,At Risk
15003,4,19,6980.74,2,Champions
15004,155,1,271.39,3,Hibernating
15005,14,7,2051.59,1,Loyal Customers
15006,33,4,530.92,0,At Risk
15007,220,1,287.38,3,Hibernating
15008,36,3,1817.5,1,Loyal Customers
15009,245,2,215.72,3,Hibernating
15010,45,2,620.65,0,At Risk
15011,19,35,39044.68,2,Champions
15012,32,16,6228.07,2,Champions
15013,41,7,2038.51,1,Loyal Customers
15014,16,7,1959.38,1,Loyal Customers
15015,37,4,1493.61,1,Loyal Customers
15016,239,2,628.27,3,Hibernating
15017,121,2,394.41,0,At Risk
15018,7,51,16859.48,2,Champions
15019,43,3,593.4,0,At Risk
15020,30,16,13706.81,2,Champions
15021,14,24,9405.51,2,Champions
15022,36,3,338.46,0,At Risk
15023,208,2,521.21,3,Hibernating
15024,90,3,704.0,0,At Risk
15025,215,1,180.18,3,Hibernating
15026,225,1,115.22,3,Hibernating
15027,272,8,1447.63,0,At Risk
15028,60,11,2135.06,1,Loyal Customers
15029,3,29,19139.15,2,Champions
15030,76,6,537.17,0,At Risk
15031,33,1,146.31,0,At Risk
15032,52,8,10278.24,1,Loyal Customers
15033,148,1,63.51,3,Hibernating
15034,38,2,356.52,0,At Risk
15035,30,14,3053.51,1,Loyal Customers
15036,114,1,68.2,3,Hibernating
15037,44,8,397.01,1,Loyal Customers
15038,15,1,441.62,0,At Risk
15039,26,17,7919.22,2,Champions
15040,65,7,2215.62,1,Loyal Customers
15041,174,1,680.51,3,Hibernating
15042,162,1,153.76,3,Hibernating
15043,120,5,4728.61,1,Loyal Customers
15044,33,10,1708.83,1,Loyal Customers
15045,40,3,1227.46,1,Loyal Customers
15046,165,3,237.22,3,Hibernating
15047,78,19,2739.86,1,Loyal Customers
15048,26,31,12449.47,2,Champions
15049,121,3,1920.49,0,At Risk
15050,110,1,139.52,3,Hibernating
15051,227,1,78.53,3,Hibernating
15052,272,1,275.11,3,Hibernating
15053,69,5,2407.63,1,Loyal Customers
15054,194,5,565.08,0,At Risk
15055,373,1,215.84,3,Hibernating
15056,21,17,9018.15,2,Champions
15057,67,1,195.56,0,At Risk
15058,47,8,2419.44,1,Loyal Customers
15059,167,1,108.45,3,Hibernating
15060,283,1,70.81,3,Hibernating
15061,216,2,185.36,3,Hibernating
15062,54,6,2464.04,1,Loyal Customers
15063,317,2,259.91,3,Hibernating
15064,3,14,4279.05,2,Champions
15065,30,5,1072.31,1,Loyal Customers
15066,77,1,155.08,3,Hibernating
15067,149,1,133.39,3,Hibernating
15068,294,2,282.42,3,Hibernating
15069,19,3,376.78,0,At Risk
15070,28,7,1984.25,1,Loyal Customers
15071,24,6,2036.24,1,Loyal Customers
15072,25,20,8924.46,2,Champions
15073,346,1,300.31,3,Hibernating
15074,27,4,1235.47,1,Loyal Customers
15075,45,6,2508.04,1,Loyal Customers
15076,20,9,3918.16,1,Loyal Customers
15077,280,1,486.77,3,Hibernating
15078,127,1,192.27,3,Hibernating
15079,34,7,724.79,1,Loyal Customers
15080,19,6,1080.71,1,Loyal Customers
15081,152,2,329.48,3,Hibernating
15082,53,2,717.21,0,At Risk
15083,50,1,465.99,0,At Risk
15084,25,9,4105.31,1,Loyal Customers
15085,178,3,499.66,0,At Risk
15086,311,1,267.81,3,Hibernating
15087,108,4,966.57,0,At Risk
15088,16,15,6175.54,2,Champions
15089,88,4,1813.48,1,Loyal Customers
15090,33,9,4358.81,1,Loyal Customers
15091,10,28,14722.3,2,Champions
15092,76,7,975.33,1,Loyal Customers
15093,5,30,54278.61,2,Champions
15094,24,7,2165.23,1,Loyal Customers
15095,134,4,734.7,0,At Risk
15096,53,4,1347.36,1,Loyal Customers
15097,264,2,287.75,3,Hibernating
15098,25,3,580.23,0,At Risk
15099,307,1,172.87,3,Hibernating
15100,209,2,116.97,3,Hibernating
15101,208,2,242.03,3,Hibernating
15102,57,8,1294.95,1,Loyal Customers
15103,32,5,1398.27,1,Loyal Customers
15104,77,2,445.77,0,At Risk
15105,4,43,15034.11,2,Champions
15106,32,26,27920.81,2,Champions
15107,12,22,14232.13,2,Champions
15108,126,6,1307.01,1,Loyal Customers
15109,200,1,187.13,3,Hibernating
15110,25,8,1004.08,1,Loyal Customers
15111,182,1,200.02,3,Hibernating
15112,142,1,107.27,3,Hibernating
15113,19,13,7155.2,2,Champions
15114,16,3,1210.36,1,Loyal Customers
15115,6,9,5411.31,2,Champions
15116,236,1,80.89,3,Hibernating
15117,214,1,369.27,3,Hibernating
15118,90,1,327.41,0,At Risk
15119,224,5,513.24,0,At Risk
15120,21,5,2120.42,1,Loyal Customers
15121,135,2,224.62,3,Hibernating
15122,195,1,198.16,3,Hibernating
15123,373,1,153.47,3,Hibernating
15124,96,1,239.78,3,Hibernating
15125,9,17,6792.4,2,Champions
15126,20,17,4188.63,2,Champions
15127,8,15,10134.12,2,Champions
15128,219,2,429.89,3,Hibernating
15129,72,1,122.02,3,Hibernating
15130,228,1,172.86,3,Hibernating
15131,41,3,592.18,0,At Risk
15132,32,7,1130.69,1,Loyal Customers
15133,37,24,7646.53,2,Champions
15134,98,1,104.23,3,Hibernating
15135,123,1,139.86,3,Hibernating
15136,59,2,224.33,0,At Risk
15137,198,2,338.47,3,Hibernating
15138,117,4,832.13,0,At Risk
15139,14,6,1250.86,1,Loyal Customers
15140,76,3,382.54,0,At Risk
15141,111,3,734.58,0,At Risk
15142,11,10,3066.19,2,Champions
15143,56,4,859.71,0,At Risk
15144,48,7,911.63,1,Loyal Customers
15145,373,1,69.28,3,Hibernating
15146,309,1,72.93,3,Hibernating
15147,226,1,358.39,3,Hibernating
15148,167,1,109.97,3,Hibernating
15149,30,8,3925.81,1,Loyal Customers
15150,23,2,420.58,0,At Risk
15151,12,17,5247.82,2,Champions
15152,229,1,85.76,3,Hibernating
15153,82,4,1208.16,0,At Risk
15154,40,6,2153.54,1,Loyal Customers
15155,6,29,15546.26,2,Champions
15156,198,1,129.14,3,Hibernating
15157,112,3,570.38,0,At Risk
15158,45,3,234.61,0,At Risk
15159,73,2,300.66,0,At Risk
15160,202,1,188.44,3,Hibernating
15161,79,1,70.07,3,Hibernating
15162,55,4,1464.46,1,Loyal Customers
15163,77,5,396.4,0,At Risk
15164,115,1,131.93,3,Hibernating
15165,40,1,151.94,0,At Risk
15166,6,13,2743.33,2,Champions
15167,29,8,1039.77,1,Loyal Customers
15168,373,1,477.72,3,Hibernating
15169,373,1,112.64,3,Hibernating
15170,40,5,3016.68,1,Loyal Customers
15171,90,1,111.48,3,Hibernating
15172,24,16,7299.32,2,Champions
15173,214,1,60.61,3,Hibernating
15174,34,2,494.04,0,At Risk
15175,7,3,798.43,1,Loyal Customers
15176,154,1,107.08,3,Hibernating
15177,39,27,14840.28,2,Champions
15178,349,1,94.49,3,Hibernating
15179,49,1,102.76,3,Hibernating
15180,18,16,12484.4,2,Champions
15181,363,1,105.03,3,Hibernating
15182,105,1,88.35,3,Hibernating
15183,281,1,558.19,3,Hibernating
15184,90,1,128.63,3,Hibernating
15185,17,23,7027.3,2,Champions
15186,38,4,2550.75,1,Loyal Customers
15187,95,1,222.53,3,Hibernating
15188,158,2,616.45,0,At Risk
15189,12,36,47613.39,2,Champions
15190,20,9,2011.48,1,Loyal Customers
15191,175,1,95.7,3,Hibernating
15192,63,8,2510.38,1,Loyal Customers
15193,350,2,101.05,3,Hibernating
15194,129,2,400.59,0,At Risk
15195,9,15,12553.31,2,Champions
15196,27,7,1449.61,1,Loyal Customers
15197,28,49,59363.36,2,Champions
15198,42,1,205.27,0,At Risk
15199,25,18,5257.34,2,Champions
15200,300,1,94.89,3,Hibernating
15201,256,1,59.03,3,Hibernating
15202,12,39,26946.05,2,Champions
15203,155,1,180.68,3,Hibernating
15204,260,1,237.98,3,Hibernating
15205,37,25,6444.94,2,Champions
15206,161,2,849.03,0,At Risk
15207,42,2,1016.89,0,At Risk
15208,77,1,119.35,3,Hibernating
15209,77,7,1731.04,1,Loyal Customers
15210,283,1,67.64,3,Hibernating
15211,113,1,243.87,3,Hibernating
15212,164,2,128.62,3,Hibernating
15213,290,3,237.97,3,Hibernating
15214,16,32,8439.42,2,Champions
15215,79,3,1785.23,0,At Risk
15216,45,2,1470.93,0,At Risk
15217,22,39,16824.38,2,Champions
15218,37,24,14146.34,2,Champions
15219,183,1,209.05,3,Hibernating
15220,113,1,111.11,3,Hibernating
15221,36,28,11796.66,2,Champions
15222,120,1,225.48,3,Hibernating
15223,94,1,148.03,3,Hibernating
15224,56,3,403.9,0,At Risk
15225,170,6,1996.04,1,Loyal Customers
15226,238,1,125.8,3,Hibernating
15227,152,1,326.23,3,Hibernating
15228,207,2,378.15,3,Hibernating
15229,156,1,184.16,3,Hibernating
15230,10,9,3864.0,2,Champions
15231,244,1,82.3,3,Hibernating
15232,23,5,1465.8,1,Loyal Customers
15233,37,3,464.02,0,At Risk
15234,34,2,760.94,0,At Risk
15235,86,1,116.54,3,Hibernating
15236,37,3,789.72,0,At Risk
15237,39,7,2123.57,1,Loyal Customers
